SOURCE,PATHWAY,link
PathBank,Pyruvate Dehydrogenase Deficiency (E3),https://pathbank.org/search?q=Pyruvate%20Dehydrogenase%20Deficiency%20%28E3%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Pyruvate Dehydrogenase Deficiency (E2),https://pathbank.org/search?q=Pyruvate%20Dehydrogenase%20Deficiency%20%28E2%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Glycogen Synthetase Deficiency,https://pathbank.org/search?q=Glycogen%20Synthetase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type III. Cori Disease, Debrancher Glycogenosis",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20III.%20Cori%20Disease%2C%20Debrancher%20Glycogenosis&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type IV. Amylopectinosis, Anderson Disease",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20IV.%20Amylopectinosis%2C%20Anderson%20Disease&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type VI. Hers Disease",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20VI.%20Hers%20Disease&searcher=pathways&filter_species=Mus+musculus
PathBank,Mucopolysaccharidosis VII. Sly Syndrome,https://pathbank.org/search?q=Mucopolysaccharidosis%20VII.%20Sly%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,Sucrase-Isomaltase Deficiency,https://pathbank.org/search?q=Sucrase-Isomaltase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,"Primary Hyperoxaluria II, PH2",https://pathbank.org/search?q=Primary%20Hyperoxaluria%20II%2C%20PH2&searcher=pathways&filter_species=Mus+musculus
PathBank,Pyruvate Kinase Deficiency,https://pathbank.org/search?q=Pyruvate%20Kinase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,Phosphoenolpyruvate Carboxykinase Deficiency 1 (PEPCK1),https://pathbank.org/search?q=Phosphoenolpyruvate%20Carboxykinase%20Deficiency%201%20%28PEPCK1%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Fructosuria,https://pathbank.org/search?q=Fructosuria&searcher=pathways&filter_species=Mus+musculus
PathBank,"Fructose-1,6-diphosphatase Deficiency",https://pathbank.org/search?q=Fructose-1%2C6-diphosphatase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,Triosephosphate Isomerase Deficiency,https://pathbank.org/search?q=Triosephosphate%20Isomerase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,"Multiple Carboxylase Deficiency, Neonatal or Early Onset Form",https://pathbank.org/search?q=Multiple%20Carboxylase%20Deficiency%2C%20Neonatal%20or%20Early%20Onset%20Form&searcher=pathways&filter_species=Mus+musculus
PathBank,Aromatase Deficiency,https://pathbank.org/search?q=Aromatase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,17-alpha-Hydroxylase Deficiency (CYP17),https://pathbank.org/search?q=17-alpha-Hydroxylase%20Deficiency%20%28CYP17%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Succinic Semialdehyde Dehydrogenase Deficiency,https://pathbank.org/search?q=Succinic%20Semialdehyde%20Dehydrogenase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,Short-Chain 3-Hydroxyacyl-CoA Dehydrogenase Deficiency (SCHAD),https://pathbank.org/search?q=Short-Chain%203-Hydroxyacyl-CoA%20Dehydrogenase%20Deficiency%20%28SCHAD%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Succinyl CoA: 3-Ketoacid CoA Transferase Deficiency,https://pathbank.org/search?q=Succinyl%20CoA%3A%203-Ketoacid%20CoA%20Transferase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,"Homocystinuria-Megaloblastic Anemia Due to Defect in Cobalamin Metabolism, cblG Complementation Type",https://pathbank.org/search?q=Homocystinuria-Megaloblastic%20Anemia%20Due%20to%20Defect%20in%20Cobalamin%20Metabolism%2C%20cblG%20Complementation%20Type&searcher=pathways&filter_species=Mus+musculus
PathBank,Pyridoxine Dependency with Seizures,https://pathbank.org/search?q=Pyridoxine%20Dependency%20with%20Seizures&searcher=pathways&filter_species=Mus+musculus
PathBank,Fanconi-Bickel Syndrome,https://pathbank.org/search?q=Fanconi-Bickel%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type IB",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20IB&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type IC",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20IC&searcher=pathways&filter_species=Mus+musculus
PathBank,11-beta-Hydroxylase Deficiency (CYP11B1),https://pathbank.org/search?q=11-beta-Hydroxylase%20Deficiency%20%28CYP11B1%29&searcher=pathways&filter_species=Mus+musculus
PathBank,21-Hydroxylase Deficiency (CYP21),https://pathbank.org/search?q=21-Hydroxylase%20Deficiency%20%28CYP21%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Corticosterone Methyl Oxidase I Deficiency (CMO I),https://pathbank.org/search?q=Corticosterone%20Methyl%20Oxidase%20I%20Deficiency%20%28CMO%20I%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Corticosterone Methyl Oxidase II Deficiency (CMO II),https://pathbank.org/search?q=Corticosterone%20Methyl%20Oxidase%20II%20Deficiency%20%28CMO%20II%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Congenital Disorder of Glycosylation CDG-IId,https://pathbank.org/search?q=Congenital%20Disorder%20of%20Glycosylation%20CDG-IId&searcher=pathways&filter_species=Mus+musculus
PathBank,GLUT-1 Deficiency Syndrome,https://pathbank.org/search?q=GLUT-1%20Deficiency%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,"Glycogenosis, Type IA. Von Gierke Disease",https://pathbank.org/search?q=Glycogenosis%2C%20Type%20IA.%20Von%20Gierke%20Disease&searcher=pathways&filter_species=Mus+musculus
PathBank,Joubert Syndrome,https://pathbank.org/search?q=Joubert%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,Blue Diaper Syndrome,https://pathbank.org/search?q=Blue%20Diaper%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,Lysinuric Protein Intolerance (LPI),https://pathbank.org/search?q=Lysinuric%20Protein%20Intolerance%20%28LPI%29&searcher=pathways&filter_species=Mus+musculus
PathBank,Apparent Mineralocorticoid Excess Syndrome,https://pathbank.org/search?q=Apparent%20Mineralocorticoid%20Excess%20Syndrome&searcher=pathways&filter_species=Mus+musculus
PathBank,3-beta-Hydroxysteroid Dehydrogenase Deficiency,https://pathbank.org/search?q=3-beta-Hydroxysteroid%20Dehydrogenase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,2-Aminoadipic 2-Oxoadipic Aciduria,https://pathbank.org/search?q=2-Aminoadipic%202-Oxoadipic%20Aciduria&searcher=pathways&filter_species=Mus+musculus
PathBank,27-Hydroxylase Deficiency,https://pathbank.org/search?q=27-Hydroxylase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,3-Phosphoglycerate Dehydrogenase Deficiency,https://pathbank.org/search?q=3-Phosphoglycerate%20Dehydrogenase%20Deficiency&searcher=pathways&filter_species=Mus+musculus
PathBank,"Cystinosis, Ocular Nonnephropathic",https://pathbank.org/search?q=Cystinosis%2C%20Ocular%20Nonnephropathic&searcher=pathways&filter_species=Mus+musculus
PathBank,Cystinuria,https://pathbank.org/search?q=Cystinuria&searcher=pathways&filter_species=Mus+musculus
PathBank,"Folate Malabsorption, Hereditary",https://pathbank.org/search?q=Folate%20Malabsorption%2C%20Hereditary&searcher=pathways&filter_species=Mus+musculus
PathBank,"Fructose Intolerance, Hereditary",https://pathbank.org/search?q=Fructose%20Intolerance%2C%20Hereditary&searcher=pathways&filter_species=Mus+musculus
PathBank,Rac 1 Cell Motility Signaling Pathway,https://pathbank.org/search?q=Rac%201%20Cell%20Motility%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Succinate Signalling During Inflammation,https://pathbank.org/search?q=Succinate%20Signalling%20During%20Inflammation&searcher=pathways&filter_species=Mus+musculus
PathBank,Growth Hormone Signaling Pathway,https://pathbank.org/search?q=Growth%20Hormone%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,EGF Signalling Pathway,https://pathbank.org/search?q=EGF%20Signalling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,GnRH Signaling Pathway,https://pathbank.org/search?q=GnRH%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,NF-kB Signaling Pathway,https://pathbank.org/search?q=NF-kB%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Complement Pathway,https://pathbank.org/search?q=Complement%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Alternative Complement Pathway,https://pathbank.org/search?q=Alternative%20Complement%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Ubiquitin-Proteasome Pathway,https://pathbank.org/search?q=Ubiquitin-Proteasome%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Lectin-Induced Complement Pathway,https://pathbank.org/search?q=Lectin-Induced%20Complement%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Toll-Like Receptor Pathway 1,https://pathbank.org/search?q=Toll-Like%20Receptor%20Pathway%201&searcher=pathways&filter_species=Mus+musculus
PathBank,Classical Complement Pathway,https://pathbank.org/search?q=Classical%20Complement%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,CXCR4 Signaling Pathway,https://pathbank.org/search?q=CXCR4%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,D4-GDI Signaling Pathway,https://pathbank.org/search?q=D4-GDI%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,T Cell Receptor Signaling Pathway,https://pathbank.org/search?q=T%20Cell%20Receptor%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Stat3 Signaling Pathway,https://pathbank.org/search?q=Stat3%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Toll-Like Receptor Pathway 2,https://pathbank.org/search?q=Toll-Like%20Receptor%20Pathway%202&searcher=pathways&filter_species=Mus+musculus
PathBank,EPO Signaling Pathway,https://pathbank.org/search?q=EPO%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,FAS signaling pathway ( CD95 ),https://pathbank.org/search?q=FAS%20signaling%20pathway%20%28%20CD95%20%29&searcher=pathways&filter_species=Mus+musculus
PathBank,BCR Signaling Pathway,https://pathbank.org/search?q=BCR%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Succinate Signalling,https://pathbank.org/search?q=Succinate%20Signalling&searcher=pathways&filter_species=Mus+musculus
PathBank,CD40L Signalling Pathway,https://pathbank.org/search?q=CD40L%20Signalling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,G-Protein Signaling Through Tubby Proteins,https://pathbank.org/search?q=G-Protein%20Signaling%20Through%20Tubby%20Proteins&searcher=pathways&filter_species=Mus+musculus
PathBank,g-Secretase Mediated ErbB4 Signalling Pathway,https://pathbank.org/search?q=g-Secretase%20Mediated%20ErbB4%20Signalling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,Ion Channel and Phorbal Esters Signaling Pathway,https://pathbank.org/search?q=Ion%20Channel%20and%20Phorbal%20Esters%20Signaling%20Pathway&searcher=pathways&filter_species=Mus+musculus
PathBank,LPS and Citrate Signaling and Inflammation,https://pathbank.org/search?q=LPS%20and%20Citrate%20Signaling%20and%20Inflammation&searcher=pathways&filter_species=Mus+musculus
MetabolicAtlas,acyl_coa_hydrolysis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=acyl%20coa%20hydrolysis
MetabolicAtlas,acylglycerides_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=acylglycerides%20metabolism
MetabolicAtlas,alanine_aspartate_and_glutamate_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=alanine%20aspartate%20and%20glutamate%20metabolism
MetabolicAtlas,amino_sugar_and_nucleotide_sugar_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=amino%20sugar%20and%20nucleotide%20sugar%20metabolism
MetabolicAtlas,aminoacyl_trna_biosynthesis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=aminoacyl%20trna%20biosynthesis
MetabolicAtlas,androgen_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=androgen%20metabolism
MetabolicAtlas,arachidonic_acid_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=arachidonic%20acid%20metabolism
MetabolicAtlas,arginine_and_proline_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=arginine%20and%20proline%20metabolism
MetabolicAtlas,ascorbate_and_aldarate_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=ascorbate%20and%20aldarate%20metabolism
MetabolicAtlas,beta_oxidation_of_branched_chain_fatty_acids_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20branched%20chain%20fatty%20acids%20mitochondrial
MetabolicAtlas,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20di%20unsaturated%20fatty%20acids%20n%206%20mitochondrial
MetabolicAtlas,beta_oxidation_of_di_unsaturated_fatty_acids_n_6_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20di%20unsaturated%20fatty%20acids%20n%206%20peroxisomal
MetabolicAtlas,beta_oxidation_of_even_chain_fatty_acids_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20even%20chain%20fatty%20acids%20mitochondrial
MetabolicAtlas,beta_oxidation_of_even_chain_fatty_acids_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20even%20chain%20fatty%20acids%20peroxisomal
MetabolicAtlas,beta_oxidation_of_odd_chain_fatty_acids_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20odd%20chain%20fatty%20acids%20mitochondrial
MetabolicAtlas,beta_oxidation_of_phytanic_acid_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20phytanic%20acid%20peroxisomal
MetabolicAtlas,beta_oxidation_of_poly_unsaturated_fatty_acids_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20poly%20unsaturated%20fatty%20acids%20mitochondrial
MetabolicAtlas,beta_oxidation_of_unsaturated_fatty_acids_n_7_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20unsaturated%20fatty%20acids%20n%207%20mitochondrial
MetabolicAtlas,beta_oxidation_of_unsaturated_fatty_acids_n_7_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20unsaturated%20fatty%20acids%20n%207%20peroxisomal
MetabolicAtlas,beta_oxidation_of_unsaturated_fatty_acids_n_9_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20unsaturated%20fatty%20acids%20n%209%20mitochondrial
MetabolicAtlas,beta_oxidation_of_unsaturated_fatty_acids_n_9_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20oxidation%20of%20unsaturated%20fatty%20acids%20n%209%20peroxisomal
MetabolicAtlas,beta_alanine_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=beta%20alanine%20metabolism
MetabolicAtlas,bile_acid_biosynthesis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=bile%20acid%20biosynthesis
MetabolicAtlas,bile_acid_recycling,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=bile%20acid%20recycling
MetabolicAtlas,biopterin_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=biopterin%20metabolism
MetabolicAtlas,biotin_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=biotin%20metabolism
MetabolicAtlas,blood_group_biosynthesis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=blood%20group%20biosynthesis
MetabolicAtlas,butanoate_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=butanoate%20metabolism
MetabolicAtlas,c5_branched_dibasic_acid_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=c5%20branched%20dibasic%20acid%20metabolism
MetabolicAtlas,carnitine_shuttle_cytosolic,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=carnitine%20shuttle%20cytosolic
MetabolicAtlas,carnitine_shuttle_endoplasmic_reticular,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=carnitine%20shuttle%20endoplasmic%20reticular
MetabolicAtlas,carnitine_shuttle_mitochondrial,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=carnitine%20shuttle%20mitochondrial
MetabolicAtlas,carnitine_shuttle_peroxisomal,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=carnitine%20shuttle%20peroxisomal
MetabolicAtlas,cholesterol_biosynthesis_1_bloch_pathway,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=cholesterol%20biosynthesis%201%20bloch%20pathway
MetabolicAtlas,cholesterol_biosynthesis_2,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=cholesterol%20biosynthesis%202
MetabolicAtlas,cholesterol_biosynthesis_3_kandustch_russell_pathway,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=cholesterol%20biosynthesis%203%20kandustch%20russell%20pathway
MetabolicAtlas,cholesterol_metabolism,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=cholesterol%20metabolism
MetabolicAtlas,chondroitin_heparan_sulfate_biosynthesis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=chondroitin%20heparan%20sulfate%20biosynthesis
MetabolicAtlas,chondroitin_sulfate_degradation,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=chondroitin%20sulfate%20degradation
MetabolicAtlas,coa_synthesis,https://metabolicatlas.org/explore/Mouse-GEM/gem-browser/search?term=coa%20synthesis
